OBJECTID,CT20,LABEL,Population Density (Pop Per Square Mile),Total Population,Median Household Income,Median Home Value,Percent White Population,Percent Black Population,Percent Asian Population,Percent Hispanic Population,Percent Owner Occupied Housing Units,Percent Population With Higher Education,Number of Permits,Mean Year Built of Retrofitted Residences,Mean Building Age (All Residences),Mean Year Built of All 1 or 2 Family Dwellings,Number of 1 or 2 Family Dwellings,Mean Year Built of All 1 or 2 Family Dwellings Built Before 1980,Number of 1 or 2 Family Dwellings Built Before 1980,Normalized Permit Count (Method 2),Permits Per 1000 Residences (Method 2- Overall),Transformed Permit Count (Method 2- Overall),Number of 1 or 2 Family Dwellings Built Before 1940,Percent of 1 or 2 Family Dwellings Built Before 1940,Corresponding Zip Code,EBB Program Identifier (2021),EBB Program Identifier (2022),CenterLat,CenterLong,SS,Permits Per 1000 Residences (Method 2- Pre 2013),Transformed Permit Count (Method 2- Pre 2013),Permits Per 1000 Residences (Method 2- 2013 Onwards),Transformed Permit Count (Method 2- 2013 Onwards)
686,213402,2134.02,34251.4,5182,44156,809322,10.09,3.92,23.79,66.04,7.79,30.09,1,1900,74.011905,1947.988095,84,1911.596154,52,0.019231,19.231,3.007205,51,60.714286,90006,1,1,34.049845,-118.2879,1.951,0,0,19.230769,3.007205
687,214000,2140,9550.5,3730,153225,1796238,85.28,1.15,4.08,4.72,65.42,69.86,30,1936.933333,86.385051,1935.614949,883,1931.73031,838,0.035757,35.757,3.604325,748,84.711212,90036,1,1,34.074858,-118.348514,2.06,32.181168,3.501982488,3.575685,1.520756
688,214100,2141,8868.8,3795,118576,2000001,82.32,2.08,4.43,6.4,39.99,72.97,52,1927.705882,91.209848,1930.790152,856,1928.649398,830,0.0625,62.5,4.15104,785,91.705607,90036,1,1,34.074669,-118.339286,2.053,55.288462,4.030489568,7.211538,2.10554
689,214400,2144,22307.8,2965,96431,1472222,74.3,3.71,5.03,12.04,3.21,78.77,34,1932.117647,93.478261,1928.521739,23,1928.521739,23,0.666667,666.667,6.503789,23,100,90036,1,1,34.078171,-118.35734,2.077,509.803922,6.235985801,156.862745,5.061726
690,214501,2145.01,10764.9,3127,112287,1816667,54.84,5.12,24.66,12.98,4.53,77.39,0,,92.269231,1929.730769,26,1929.730769,26,0,0,0,26,100,90036,1,1,34.071241,-118.357907,2.063,0,0,0,0
691,214503,2145.03,38474.4,3451,92011,0,42.51,6.29,36.6,9.53,0.82,72.53,0,,,,0,,0,,,,0,,90036,1,1,34.066847,-118.354128,2.048,<Null>,<Null>,<Null>,<Null>
692,214504,2145.04,73897.7,3818,91198,878205,40.49,6.78,39,10.14,2.54,88.82,0,,,,0,,0,,,,0,,90036,1,1,34.067126,-118.350202,2.042,<Null>,<Null>,<Null>,<Null>
693,214505,2145.05,38545.6,1851,105973,0,54.24,7.89,20.53,11.78,0,80.4,0,,,,0,,0,,,,0,,90036,1,1,34.068961,-118.350647,2.047,<Null>,<Null>,<Null>,<Null>
694,214600,2146,11756,2638,120600,1450000,73.81,3.79,8.53,10.35,23.02,81.4,29,1942.551724,76.425968,1945.574032,440,1929.502959,338,0.084795,84.795,4.451964,323,73.409091,90048,1,1,34.072792,-118.365657,2.076,76.023392,4.344109165,8.77193,2.279514
695,214700,2147,11541.4,2644,121550,1758333,71.48,5.22,8.89,11.31,39.62,74.85,33,1930.909091,77.83179,1944.16821,648,1933.838078,562,0.058615,58.615,4.0879,481,74.228395,90048,1,1,34.066502,-118.366165,2.066,53.285968,3.994265778,5.328597,1.845079
696,214800,2148,12221.3,2723,116972,1284615,75.17,4.77,6.39,9.99,24.95,81.1,19,1929.277778,68.133028,1953.866972,436,1933.374194,310,0.060703,60.703,4.122331,268,61.46789,90048,1,1,34.071394,-118.373064,2.084,44.728435,3.822720304,15.974441,2.831709
697,214902,2149.02,13731.5,2689,96892,971457,71.44,3.98,13.2,8.85,19.19,74.53,6,1933.333333,42.47185,1979.52815,373,1962.43128,211,0.028302,28.302,3.377652,58,15.549598,90048,1,1,34.072962,-118.380102,2.096,14.150943,2.7180628,14.150943,2.718063
698,214903,2149.03,30782.7,1622,83324,790094,76.82,2.9,8.26,6.78,28.33,75.54,0,,45.282759,1976.717241,435,1967.485981,321,0,0,0,28,6.436782,90048,1,1,34.074252,-118.389203,2.11,0,0,0,0
699,214904,2149.04,24621.1,1675,80555,768229,73.73,3.64,9.97,9.19,23.73,78.82,2,1925.5,41.776344,1980.223656,465,1960.135514,214,0.009346,9.346,2.33658,56,12.043011,90048,1,1,34.074313,-118.385739,2.105,9.345794,2.336580098,0,0
700,215101,2151.01,19576.9,2683,73530,834936,55.2,8.13,16.55,15.65,6.13,86.15,2,1933,17.57377,2004.42623,61,1978,9,0.181818,181.818,5.208492,0,0,90036,1,1,34.063656,-118.354022,2.041,181.818182,5.208492117,0,0
701,215102,2151.02,31332.3,3118,78696,652778,62.99,6.74,12.12,13.47,0.92,77.97,6,1932.166667,96.111111,1925.888889,9,1925.888889,9,0.428571,428.571,6.062788,9,100,90036,1,1,34.064995,-118.345614,2.033,214.285714,5.37196605,214.285714,5.371966
702,216100,2161,8951.4,2333,125662,1079268,46.64,15.6,19.63,14.1,56.58,76.85,32,1925,95.122383,1926.877617,622,1925.964169,614,0.052033,52.033,3.970905,590,94.855305,90019,1,1,34.05693,-118.337984,2.006,40.650407,3.729311129,11.382114,2.516253
703,216201,2162.01,14989.1,2673,118744,1304054,54.88,8.83,20.69,11.11,16.99,80.7,19,1924.555556,87.983553,1934.016447,304,1926.029091,275,0.069091,69.091,4.249793,269,88.486842,90036,1,1,34.059404,-118.347715,2.022,61.818182,4.140244551,7.272727,2.112964
704,216202,2162.02,14523.3,2818,103961,1362216,39.89,21.86,14.55,17.57,29.73,68.81,23,1926.5,85.602094,1936.397906,382,1927.637462,331,0.068657,68.657,4.243579,314,82.198953,90019,1,1,34.055038,-118.348749,2.012,44.776119,3.823762545,23.880597,3.214088
705,216301,2163.01,6223.8,1355,172641,1407143,70.77,4.28,8.71,12.77,54.8,79.55,18,1927.888889,91.916268,1930.083732,419,1929.571084,415,0.043269,43.269,3.79029,384,91.646778,90048,1,1,34.061118,-118.368134,2.06,33.653846,3.54540872,9.615385,2.362304
706,216302,2163.02,12913.7,3535,107048,1211607,56.18,11.77,16.15,12.64,27.01,77.82,27,1930.518519,74.173765,1947.826235,587,1932.038095,420,0.063529,63.529,4.167121,366,62.350937,90036,1,1,34.059067,-118.357521,2.037,49.411765,3.920224575,14.117647,2.715863
707,216401,2164.01,26748.9,4250,79556,815476,70.02,3.6,8.66,11.36,11.53,75.22,7,1945.6,47.734483,1974.265517,290,1938.436782,87,0.076923,76.923,4.355722,68,23.448276,90035,1,1,34.056705,-118.379744,2.075,43.956044,3.805685211,32.967033,3.52539
708,216402,2164.02,29812.8,2641,97303,850746,72.17,3.71,9.13,8.86,12.58,70.24,1,1931,45.875371,1976.124629,337,1948.900826,121,0.008264,8.264,2.226186,66,19.58457,90035,1,1,34.061158,-118.380449,2.082,8.264463,2.226185877,0,0
709,216700,2167,13200.5,3965,100935,1009494,42.12,22.6,9.51,22.93,37.36,60.51,25,1938.041667,73.532308,1948.467692,650,1932.117063,504,0.049407,49.407,3.920132,455,70,90035,1,1,34.04825,-118.371961,2.045,43.478261,3.79500055,5.928854,1.935694
710,216800,2168,12655.3,3615,108934,1347390,61.55,7.8,7.99,17.18,36.65,70.62,30,1933.862069,89.721417,1932.278583,621,1931.764992,617,0.048622,48.622,3.904442,606,97.584541,90035,1,1,34.055789,-118.370617,2.055,38.897893,3.686323516,9.724473,2.372528
711,216901,2169.01,11016.8,2991,110844,1178753,38.18,28.95,7.42,21.1,61.26,70.2,29,1933.896552,89.246279,1932.753721,741,1931.963064,731,0.039456,39.456,3.70021,631,85.155196,90019,1,1,34.047561,-118.363599,2.027,28.571429,3.386808644,10.884354,2.475223
712,216902,2169.02,15339.4,2318,95506,1329365,47.58,19.11,8.76,19.67,21.36,71.71,18,1932.882353,68.86747,1953.13253,332,1929.932489,237,0.07438,74.38,4.322544,226,68.072289,90019,1,1,34.054217,-118.362261,2.036,57.85124,4.075012898,16.528926,2.863852
713,217001,2170.01,13570.1,2874,105444,1408571,81.14,1.77,4.73,5.57,46.35,74.49,15,1930.533333,75.798883,1946.201117,537,1931.375587,426,0.035211,35.211,3.58937,378,70.391061,90035,1,1,34.052389,-118.387042,2.084,32.86385,3.522348067,2.347418,1.208189
714,217002,2170.02,17017.3,5068,94922,1123077,65.27,6.51,9.35,12.61,24.8,69.91,27,1933.153846,73.588939,1948.411061,670,1933.450192,522,0.051527,51.527,3.961322,479,71.492537,90035,1,1,34.049538,-118.380506,2.066,45.801527,3.845915825,5.725191,1.90586
715,217101,2171.01,16216.9,2479,75041,985577,21.54,18.92,6.29,53.09,19.53,32.24,13,1927.25,91.023649,1930.976351,296,1929.368966,290,0.044674,44.674,3.821519,264,89.189189,90019,1,1,34.046529,-118.35548,2.01,13.745704,2.690951818,30.927835,3.463478
716,217102,2171.02,15186.6,2943,98234,1130682,39.76,25.96,7.14,21.68,41.14,65.29,18,1927.625,90.829208,1931.170792,405,1929.281013,395,0.045455,45.455,3.838474,371,91.604938,90019,1,1,34.050897,-118.353802,2.012,32.828283,3.521297223,12.626263,2.611999
717,217200,2172,10900.3,3868,80673,1046000,30.51,20.14,9.59,37.93,26.11,49.74,16,1924.75,92.987013,1929.012987,541,1927.747646,531,0.030075,30.075,3.43641,483,89.279113,90019,1,1,34.049589,-118.342472,1.993,22.556391,3.159397163,7.518797,2.142275
718,218110,2181.1,13352.3,3086,51362,948020,12.41,19.73,18.44,49.61,29.05,34.81,11,1913.727273,104.030303,1917.969697,297,1917.969697,297,0.036913,36.913,3.635288,281,94.612795,90019,1,1,34.04433,-118.327565,1.969,20.134228,3.050893915,16.778523,2.877991
719,218120,2181.2,24718,4249,43105,823994,10.21,8.05,16.83,68.42,23.11,26.26,5,1908,108.456731,1913.543269,211,1912.791262,206,0.024155,24.155,3.22504,199,94.312796,90019,1,1,34.043568,-118.320688,1.96,4.830918,1.763174428,19.323671,3.011786
720,218210,2182.1,26714.6,4007,43911,712340,12.5,12.3,4.44,72.52,24.07,22.45,4,1918.666667,89.190083,1932.809917,245,1924.527523,218,0.018349,18.349,2.962621,199,81.22449,90019,1,1,34.042796,-118.342318,1.986,9.174312,2.319866105,9.174312,2.319866
721,218220,2182.2,15595.2,4051,62691,1184659,18.19,23.11,7.6,51.76,33.63,45.23,14,1921.846154,94.842424,1927.157576,495,1923.957806,474,0.029412,29.412,3.41483,436,88.080808,90019,1,1,34.043406,-118.334904,1.978,23.109244,3.182595323,6.302521,1.98822
722,218300,2183,15281.7,5315,61520,860738,18.12,25.16,6.98,48.99,29.4,39.88,19,1934,82.621302,1939.378698,678,1931.541528,602,0.031405,31.405,3.478311,481,70.943953,90019,1,1,34.042287,-118.354913,2.004,23.140496,3.183890757,8.264463,2.226186
723,218400,2184,17062.5,4326,63478,678218,14.19,18.56,2.82,64.33,32.65,31.92,18,1927.777778,89.932099,1932.067901,488,1928.415948,464,0.038793,38.793,3.683694,422,86.47541,90016,1,1,34.036933,-118.359246,2.004,15.086207,2.77796219,23.706897,3.207082
724,218500,2185,13730.6,2774,47920,801020,18.28,25.88,5.16,54.36,34.7,35.2,8,1922.714286,95.526854,1926.473146,392,1926.089974,389,0.020566,20.566,3.071097,372,94.897959,90016,1,1,34.037391,-118.350582,1.993,12.85347,2.628535774,7.712082,2.164711
725,218600,2186,16654.1,2769,63792,709150,16.94,24.3,5.6,54.32,32.97,35.63,8,1919.625,96.82963,1925.17037,408,1923.225316,395,0.020202,20.202,3.054096,377,92.401961,90016,1,1,34.037189,-118.342756,1.982,15.151515,2.782013863,5.050505,1.800142
726,218701,2187.01,11407.3,2422,60851,876852,11.81,31.54,11.23,43.48,38.68,49.45,12,1923.333333,96.607955,1925.392045,352,1923.246334,341,0.035088,35.088,3.585953,325,92.329545,90016,1,1,34.037394,-118.333318,1.969,29.239766,3.409157816,5.847953,1.92395
727,218702,2187.02,15856.9,2202,43653,820755,12.31,26.66,4.31,58.45,28.33,27.07,7,1921.285714,96.18617,1925.81383,191,1924.567568,185,0.037433,37.433,3.648921,166,86.910995,90018,1,1,34.033412,-118.333789,1.965,21.390374,3.108631149,16.042781,2.835727
728,218800,2188,16346.2,2598,59825,841387,10.01,18.71,11.39,62.47,22.36,38.4,4,1913.75,101.112903,1920.887097,187,1917.202247,178,0.022472,22.472,3.155804,171,91.44385,90018,1,1,34.037785,-118.323022,1.955,5.617978,1.889789814,16.853933,2.882224
729,218900,2189,19485.9,5292,45735,779412,12.36,31.33,4.06,51.4,13.67,36.02,16,1921.545455,99.78635,1922.21365,337,1920.471125,329,0.048338,48.338,3.898702,303,89.910979,90018,1,1,34.032699,-118.323029,1.949,33.232628,3.533179236,15.10574,2.779176
730,219010,2190.1,16244.2,2765,70227,644435,12.19,19.53,4.38,64.67,50.71,23.84,15,1912.4,104.045852,1917.954148,462,1917.80744,457,0.032823,32.823,3.521134,438,94.805195,90018,1,1,34.027619,-118.322938,1.942,15.317287,2.792225077,17.50547,2.918066
731,219020,2190.2,16117.5,4521,60220,652855,10.88,19.73,4.56,64.72,46.14,31.34,30,1920.866667,100.912237,1921.087763,813,1919.410872,791,0.037831,37.831,3.659219,741,91.143911,90018,1,1,34.022213,-118.322685,1.935,20.176545,3.05289419,17.654477,2.926086
732,219300,2193,14713.9,3703,52496,670886,11.45,24.63,5.21,58.68,24.58,34.6,9,1925,93.771883,1928.228117,378,1928.018617,376,0.02356,23.56,3.201128,339,89.68254,90018,1,1,34.026764,-118.331842,1.955,5.235602,1.830275141,18.324607,2.961379
733,219500,2195,8537.5,1838,85986,690341,10.88,45.48,14.8,22.91,75.03,50.21,4,1942.5,79.445652,1942.554348,552,1942.417423,551,0.00726,7.26,2.111367,84,15.217391,90016,1,1,34.020924,-118.340577,1.963,5.444646,1.863249724,1.814882,1.03492
734,219700,2197,9916.8,4183,65717,646255,13.84,21.47,2.89,63.09,52.09,30.02,9,1923.375,91.688011,1930.311989,736,1926.127168,692,0.012968,12.968,2.63679,641,87.092391,90016,1,1,34.027761,-118.349081,1.983,5.763689,1.911568416,7.204611,2.104696
735,219800,2198,16708.2,2878,52144,603041,11.5,16.26,3.06,70.85,30.11,20.79,6,1926.833333,91.110759,1930.889241,318,1927.348837,301,0.019868,19.868,3.038195,268,84.27673,90016,1,1,34.029944,-118.354772,1.99,9.933775,2.391856607,9.933775,2.391857
736,219901,2199.01,23354.2,4733,45864,634821,11.75,13.21,1.82,75.79,25.96,21.57,3,1926.666667,88.227053,1933.772947,416,1929.69898,392,0.007634,7.634,2.15566,330,79.326923,90016,1,1,34.029743,-118.360535,1.995,5.089059,1.806493476,2.544529,1.265405
737,219902,2199.02,14059,4347,67644,643734,15.57,18.68,3.45,66.9,43.39,28.51,4,1938.25,82.75974,1939.24026,617,1937.132773,595,0.006723,6.723,2.044163,293,47.487844,90016,1,1,34.03004,-118.368682,2.003,6.722689,2.044162629,0,0
738,220000,2200,13736.3,5154,52215,623585,15.81,34.75,4.68,47.34,33.81,31.75,31,1927.3,93.719953,1928.280047,857,1927.464623,848,0.036557,36.557,3.625849,791,92.298716,90016,1,1,34.027846,-118.340205,1.969,10.613208,2.452143032,25.943396,3.293738
739,220100,2201,6136.1,2325,55999,706301,14.02,44.26,5.85,33.85,47.92,45.08,5,1946.4,74.770468,1947.229532,685,1947.137628,683,0.007321,7.321,2.11874,18,2.627737,90016,1,1,34.023854,-118.366717,1.989,5.856515,1.92519935,1.464129,0.901838
740,221110,2211.1,34832,3150,36796,641667,8.35,3.24,6.98,86.35,11.48,10.84,0,,113.796875,1908.203125,67,1906.984127,63,0,0,0,61,91.044776,90006,1,1,34.045724,-118.287841,1.943,0,0,0,0
741,221120,2211.2,25361.2,3109,46189,665000,6.69,2.22,4.79,91.25,8.92,9.74,0,,111.294118,1910.705882,122,1906.675439,114,0,0,0,112,91.803279,90006,1,1,34.042105,-118.287909,1.935,0,0,0,0
742,221210,2212.1,20429.1,2830,57347,781553,13.25,4.63,10.39,76.61,27.54,25.59,6,1909,110.834862,1911.165138,222,1908.915493,213,0.028169,28.169,3.373107,209,94.144144,90006,1,1,34.043667,-118.302875,1.938,4.694836,1.739559743,23.474178,3.197619
743,221220,2212.2,12191.8,3104,52148,638258,9.83,2.55,8.92,81.93,15.62,22.67,0,,111.32973,1910.67027,186,1907.933333,180,0,0,0,177,95.16129,90006,1,1,34.043579,-118.296034,1.936,0,0,0,0
744,221302,2213.02,23936,4271,51621,781716,12.5,11.82,11.36,68.46,10.49,26.57,14,1908.615385,109.935294,1912.064706,170,1910.610778,167,0.083333,83.333,4.434777,165,97.058824,90019,1,1,34.04175,-118.311504,1.946,47.619048,3.88401538,35.714286,3.603166
745,221303,2213.03,26821.8,2423,44857,842308,10.15,6.6,12.55,75.9,16.49,24.47,4,1905,110.886792,1911.113208,107,1907.745098,102,0.039216,39.216,3.694257,102,95.327103,90006,1,1,34.045387,-118.308451,1.948,9.803922,2.379909176,29.411765,3.41483
746,221304,2213.04,34692.2,3044,50497,581250,8.64,16.26,18.86,57,3.83,32.12,0,,41.629032,1980.370968,62,1910.823529,17,0,0,0,17,27.419355,90019,1,1,34.045367,-118.314658,1.955,0,0,0,0
747,221401,2214.01,16343,3422,26014,829646,11.25,36.76,10.52,43.22,17.51,36.31,10,1917.444444,101.729412,1920.270588,172,1917.8,165,0.060606,60.606,4.12076,139,80.813953,90018,1,1,34.033891,-118.313282,1.937,48.484848,3.901666532,12.121212,2.57423
748,221402,2214.02,12961.8,2664,40603,998214,14.34,18.92,14.38,52.97,24.38,35.93,7,1914.285714,110.502618,1911.497382,192,1910.963158,190,0.036649,36.649,3.628312,182,94.791667,90018,1,1,34.038448,-118.30906,1.938,20.942408,3.08842122,15.706806,2.815816
749,221500,2215,26238.8,3857,44853,713592,9.1,19.47,5.83,67.85,16.42,22.9,6,1908.5,106,1916,139,1911.007813,128,0.046875,46.875,3.868593,123,88.489209,90018,1,1,34.03485,-118.304649,1.926,23.4375,3.196118838,23.4375,3.196119
750,221601,2216.01,22252.3,3178,62388,672697,11.49,8.65,5.19,77.53,21.2,33.06,6,1906.166667,111.412766,1910.587234,238,1907.69163,227,0.026432,26.432,3.3117,223,93.697479,90007,1,1,34.034821,-118.295939,1.92,13.215859,2.654358175,13.215859,2.654358
751,221602,2216.02,13470.5,2719,38266,707500,10.78,4.12,7.21,83.82,11.46,18.51,4,1904,103.654545,1918.345455,113,1908.907216,97,0.041237,41.237,3.743299,92,81.415929,90007,1,1,34.038435,-118.292115,1.927,20.618557,3.073552052,20.618557,3.073552
752,221710,2217.1,21345.7,2703,46416,620079,14.84,5.85,13.58,70.14,18.94,28.81,3,1898,105.973262,1916.026738,194,1909.775862,174,0.017241,17.241,2.903693,161,82.989691,90007,1,1,34.034703,-118.287644,1.921,0,0,17.241379,2.903693
753,221810,2218.1,23479.5,2759,18935,650735,18.96,7.79,23.81,52.45,9.06,28.45,7,1899.571429,111.824561,1910.175439,117,1907.774775,111,0.063063,63.063,4.159868,108,92.307692,90007,1,1,34.030662,-118.292314,1.912,36.036036,3.611891386,27.027027,3.333169
754,221820,2218.2,34311.8,2706,13971,879808,33.41,10.42,38.69,17.7,3.25,78.46,5,1906.333333,110.193548,1911.806452,64,1904.413793,58,0.086207,86.207,4.468283,58,90.625,90007,1,1,34.030457,-118.286511,1.912,51.724138,3.965073376,34.482759,3.569047
755,221900,2219,29308.5,4640,13108,1134615,34.89,11.62,33.28,21.9,3.48,44.56,1,1895,109.824074,1912.175926,115,1907.27451,102,0.009804,9.804,2.379909,99,86.086957,90007,1,1,34.026772,-118.28957,1.905,0,0,9.803922,2.379909
756,222001,2220.01,17353.8,3178,78340,661136,13.59,20.64,5.1,59.94,54.14,38.4,34,1910.264706,110.549057,1911.450943,532,1910.971537,527,0.064516,64.516,4.182296,520,97.744361,90018,1,1,34.0282,-118.313293,1.928,32.258065,3.50429728,32.258065,3.504297
757,222002,2220.02,18256.9,4622,59346,621929,9.93,22.26,1.86,70.16,39.33,20.21,10,1919.9,95.514604,1926.485396,723,1923.23913,690,0.014493,14.493,2.740372,623,86.168741,90018,1,1,34.021896,-118.31329,1.919,8.695652,2.271677556,5.797101,1.916496
758,222100,2221,20365.5,3766,56082,611946,10.12,19.28,6.16,65.91,41.26,36.53,7,1910,88.154047,1933.845953,384,1920.47351,302,0.023026,23.026,3.17915,242,63.020833,90018,1,1,34.027322,-118.30239,1.91,13.157895,2.6502724,9.868421,2.385861
759,222200,2222,20553.7,3824,56546,828035,13.96,18.78,5.6,64.91,22.72,24.67,16,1905.625,108.220149,1913.779851,271,1912.602273,264,0.060377,60.377,4.117041,243,89.667897,90018,1,1,34.030922,-118.302428,1.916,37.735849,3.656765503,22.641509,3.163004
760,222500,2225,18597.7,4685,60109,661032,9.88,17.78,4.06,70.63,40.31,26.6,7,1916.285714,100.432282,1921.567718,543,1915.230924,498,0.014,14,2.70805,466,85.819521,90018,1,1,34.021855,-118.304563,1.905,8,2.197224577,6,1.94591
761,222600,2226,20753.9,5224,35353,702425,13.27,17.21,22.07,49.16,17.31,34.77,9,1906.5,101.728571,1920.271429,357,1912.854037,322,0.027778,27.778,3.359603,311,87.114846,90007,1,1,34.021847,-118.295883,1.897,15.432099,2.799236664,12.345679,2.591193
762,222700,2227,15350,4871,11758,0,42.02,13.24,31.72,16.51,0,60.66,0,,,,0,,0,,,,0,,90089,0,0,34.020934,-118.285672,1.893,<Null>,<Null>,<Null>,<Null>
763,224010,2240.1,11162.9,3579,28823,885417,22.74,19.64,10.81,49.51,0.85,35.81,0,,,,0,,0,,,,0,,90015,1,1,34.036768,-118.26591,1.928,<Null>,<Null>,<Null>,<Null>
764,224020,2240.2,6706.5,3191,31781,687500,20.34,11.56,7.15,65.97,3.27,34.26,0,,107.857143,1914.142857,57,1904.215686,51,0,0,0,47,82.45614,90007,1,1,34.030488,-118.268669,1.912,0,0,0,0
765,224200,2242,17768.7,2526,37948,287963,10.89,4.51,3.05,88.28,9.1,22.15,2,1902,107.5125,1914.4875,88,1908.378378,74,0.027027,27.027,3.333169,65,73.863636,90015,1,1,34.040626,-118.27673,1.935,13.513514,2.675080182,13.513514,2.67508
766,224310,2243.1,29081,2030,36989,480357,15.32,4.68,6.26,79.75,8.72,20.77,2,1914,117.895833,1904.104167,53,1904.104167,48,0.040816,40.816,3.733287,47,88.679245,90006,1,1,34.044389,-118.282734,1.942,20.408163,3.06377231,20.408163,3.063772
767,224320,2243.2,25956,2914,35960,250000,11.15,5.73,2.44,88.54,5.96,15.55,2,1924,119.911111,1902.088889,55,1902.088889,45,0.043478,43.478,3.795001,45,81.818182,90015,1,1,34.04159,-118.280866,1.936,43.478261,3.79500055,0,0
768,224410,2244.1,16382,2867,31921,725000,21.28,7.29,16.81,59.12,18.84,42.62,9,1901,116.201299,1905.798701,155,1903.966887,151,0.059211,59.211,4.097847,148,95.483871,90007,1,1,34.035142,-118.279992,1.922,19.736842,3.03191193,39.473684,3.700652
769,224420,2244.2,14161,1961,36874,835938,15.66,8.11,5.56,77,9.34,32.34,5,1905.6,120.133333,1901.866667,46,1899.477273,44,0.111111,111.111,4.71949,44,95.652174,90007,1,1,34.031654,-118.276916,1.915,88.888889,4.49857434,22.222222,3.14511
770,224600,2246,12987.3,3605,46711,341429,16.23,11.04,2.8,78.92,12.05,14.51,1,1892,106.336735,1915.663265,99,1908.318681,91,0.010989,10.989,2.48399,82,82.828283,90007,1,1,34.022304,-118.271814,1.893,10.989011,2.483990479,0,0
771,224701,2247.01,22656.5,2060,24452,883929,29.08,6.89,40.68,22.96,5.96,45.03,0,,46.71875,1975.28125,33,1895.8,5,0,0,0,5,15.151515,90007,1,1,34.028634,-118.280682,1.908,0,0,0,0
772,224702,2247.02,21561.1,3293,11873,0,37.11,4.8,34.74,21.93,0,45.12,4,1915,101.727273,1920.272727,11,1910.8,10,0.4,400,5.993961,10,90.909091,90007,1,1,34.024864,-118.279616,1.9,400,5.993961427,0,0
773,226001,2260.01,6515.3,2603,43478,350000,13.71,14.29,3.03,73.15,17.79,14.63,0,,112.182482,1909.817518,142,1905.015385,130,0,0,0,128,90.140845,90021,1,1,34.024485,-118.250283,1.894,0,0,0,0
774,226002,2260.02,3615.2,3585,51766,620690,34.7,24.6,7.28,35.56,13.81,50.76,0,,102.160839,1919.839161,287,1919.839161,286,0,0,0,285,99.303136,90021,1,1,34.032623,-118.247783,1.918,0,0,0,0
775,226410,2264.1,31228.5,3406,41587,367045,10.8,2.47,1.06,94.98,15.3,4.93,1,1913,114.068966,1907.931034,149,1903.333333,138,0.007194,7.194,2.103432,135,90.604027,90011,1,1,34.024204,-118.262294,1.896,7.194245,2.10343203,0,0
776,226420,2264.2,30022.7,4949,44980,462500,9.01,6.85,4.06,87.67,20.62,10.19,1,1903,109.894737,1912.105263,281,1906.212,250,0.004,4,1.609438,242,86.120996,90011,1,1,34.021847,-118.257074,1.888,4,1.609437912,0,0
777,226701,2267.01,20115,2921,62428,384000,11.85,3.53,0.65,93.22,25.69,11.4,1,1904,109.407942,1912.592058,281,1907.755725,262,0.003817,3.817,1.572109,254,90.391459,90011,1,1,34.017644,-118.264789,1.879,0,0,3.816794,1.572109
778,226702,2267.02,18083.3,2839,37875,472642,10.18,5.92,0.49,91.3,17.66,7.56,0,,107,1915,145,1907.992308,130,0,0,0,124,85.517241,90011,1,1,34.017087,-118.259693,1.876,0,0,0,0
779,227010,2270.1,19760.5,4419,49236,500000,9.21,7.94,0.32,89.43,23.14,9.85,2,1910,102.707937,1919.292063,320,1911.927336,289,0.00692,6.92,2.069444,264,82.5,90011,1,1,34.01853,-118.247009,1.877,6.920415,2.069443632,0,0
780,227020,2270.2,21049.7,3577,54656,572011,6.54,4.64,0.39,93.96,26.64,9.5,4,1901.75,98.456067,1923.543933,245,1910.77451,204,0.019608,19.608,3.025672,187,76.326531,90011,1,1,34.015759,-118.251945,1.87,19.607843,3.025671738,0,0
781,228100,2281,12349.6,4784,54148,355691,10.14,7.36,0.46,90.87,32.7,5.37,4,1930,95.577495,1926.422505,475,1915.432763,409,0.009756,9.756,2.375473,374,78.736842,90011,1,1,34.009622,-118.243973,1.852,4.878049,1.771224867,4.878049,1.771225
782,228210,2282.1,23478.1,3726,39711,500000,10.2,8.21,1.42,88.81,29.03,12.34,2,1925.5,101.996997,1920.003003,333,1912.62623,305,0.006536,6.536,2.019685,289,86.786787,90011,1,1,34.010417,-118.253494,1.856,6.535948,2.019684599,0,0
783,228220,2282.2,30948.5,4376,45913,551075,7.34,9.37,0.25,88.89,35.04,12.32,2,1918.5,95.546667,1926.453333,375,1914.565749,327,0.006098,6.098,1.959751,309,82.4,90011,1,1,34.00605,-118.251331,1.842,3.04878,1.398415722,3.04878,1.398416
784,228310,2283.1,20903,4409,52498,333333,8.73,7.89,0.82,89.36,22.18,10.28,4,1911.75,101.740741,1920.259259,325,1913.798658,298,0.013423,13.423,2.668812,282,86.769231,90011,1,1,34.011356,-118.262428,1.862,13.422819,2.668811591,0,0
